date,anz,cba,mqg,nab,wbc,banks,areit,asx,audusd,comm,dspread,tspread,bills,ivol,anzW,anzD,anzL,cbaW,cbaD,cbaL,mqgW,mqgD,mqgL,nabW,nabD,nabL,wbcW,wbcD,wbcL
20031114,-1.07551671,-0.289814417,-2.712830156,-0.818988875,-1.042589876,-0.755014881,0.457965342,-0.496177861,0.374818236,1.276384104,-1,-6.5,2,16.47,29349594.24,240971000,9.210369044,34843032.54,285286000,9.187748861,7372368.92,41165000,6.583686932,44562216.28,386962000,9.683634529,28474651.98,231825000,9.141451568
20031117,0.20499957,-0.18085436,-0.105302755,-3.376438442,-0.926872436,-0.385560152,-0.34773827,-0.644500717,-1.072657774,-0.536515193,-1,-6.5,1,16.94,29403545.7,240971000,9.195304147,34779979.64,285286000,9.202592496,7363782.714,41165000,6.590197538,43073299.84,386962000,9.983802064,28206529.08,231825000,9.218841792
20031118,1.959276585,0.072380999,0.70790385,0.335637726,0.650388827,0.622753578,0.649338211,0.032168346,0.181907277,-0.644202026,0,4,-1,18.6,29979027.94,240971000,9.037985771,34805200.8,285286000,9.196648588,7415234.571,41165000,6.551409009,43208655.88,386962000,9.95565928,28385277.68,231825000,9.167085861
20031119,1.094738139,0.722065464,-2.920646116,2.01997684,0.771615573,1.158954952,0.865562677,0.207085297,1.070718704,-1.338385905,0,-10,0,19.11,30302736.7,240971000,8.952120047,35057412.4,285286000,9.137679893,7200906.317,41165000,6.716641516,44080950.36,386962000,9.778440502,28599776,231825000,9.105832717
20031120,1.610052669,0.431196874,0.070759436,0.08958546,-2.064777154,0.532586572,-0.013244613,0.20659889,-0.193825341,-0.823713824,0,7.5,0,18.8,30788299.84,240971000,8.826706939,35208739.36,285286000,9.102704192,7205199.42,41165000,6.713235346,44111029.48,386962000,9.772454521,28009905.62,231825000,9.276536278
20031121,-0.447815636,-0.25177233,-2.394979284,-0.217473687,0.018995206,-0.158949806,0.504711737,-0.467519167,0,-0.16470158,1,-3,-2,19.48,30644429.28,240971000,8.863452042,35120465.3,285286000,9.123070055,7033758.609,41165000,6.852489727,44005752.56,386962000,9.793441255,28009905.62,231825000,9.276536278
20031124,0.488774809,0.180221576,-0.201800507,0.192102443,-0.044591677,0.26097328,0.721539107,0.090745386,0.221484033,-0.869162053,0,2.5,-1,18.98,30788299.84,240971000,8.826706939,35183518.2,285286000,9.108512582,7018743.645,41165000,6.865009763,44080950.36,386962000,9.778440502,27992030.76,231825000,9.281821422
20031125,0.718737915,0.178780985,3.463354915,0.259845034,-0.236483249,0.200986923,0.805526552,0.655248834,-0.401801718,0.07877697,8.88E-14,3.5,2,17.44,31004105.68,240971000,8.772228701,35246571.1,285286000,9.094007193,7265215.689,41165000,6.666039628,44186227.28,386962000,9.757525225,27920531.32,231825000,9.303029672
20031126,-1.498977692,0.39219669,1.185059861,0.394996477,0.083031007,-0.073289455,-0.383835876,-0.018711904,-0.305895678,0.189330139,0,-3,0,16.71,30536526.36,240971000,8.891238092,35385287.48,285286000,9.0622773,7350925.198,41165000,6.599975362,44351662.44,386962000,9.724858973,27938406.18,231825000,9.297717433
20031127,-1.164088398,-0.39219669,-1.162195924,-0.761508996,-0.88034954,-0.791411349,0.558057323,-0.176623904,0.804442618,0.096688012,-8.88E-14,5.5,4,16.23,30176849.96,240971000,8.985293373,35246571.1,285286000,9.094007193,7265215.689,41165000,6.666039628,44005752.56,386962000,9.793441255,27697111.36,231825000,9.370006424
20031128,0.258876046,-1.260492569,0.248118311,-1.147159916,-1.214503479,-0.923591766,0.166176989,0.01892015,-0.456906299,-0.221138695,0,-0.5,1,16.23,30281786.08,240971000,8.957621765,34805200.8,285286000,9.196648588,7234725.433,41165000,6.689918765,43494407.52,386962000,9.896821961,27357379.2,231825000,9.47394768
20031201,-0.635181217,-1.202182247,0.157987515,-0.498257518,-0.176680878,-0.655176002,-0.641831995,-0.470209019,0.56735778,1.899916244,2,2.5,2,16.32,30083748.24,240971000,9.01000587,34389051.66,285286000,9.295837955,7245377.184,41165000,6.681553763,43263232.74,386962000,9.944361655,27303737.28,231825000,9.490595907
20031202,0.200155613,-0.257780823,0.218340698,0.541679662,-0.901212869,-0.117106379,0.195856427,0.554605336,0.619026669,1.086104957,-1,-2.5,-1,16.77,30137758.56,240971000,8.995651021,34300777.6,285286000,9.317187538,7260272.315,41165000,6.669897521,43488797.04,386962000,9.897969738,27053408.32,231825000,9.569160575
20031203,2.03116898,1.676792256,1.032156406,1.49725509,1.788212449,1.688428541,0.9684988,0.863958968,0.437877,0.007973394,-1,-4,2,16.27,30749875.52,240971000,8.836487008,34880864.28,285286000,9.178868439,7334791.271,41165000,6.612293313,44135414.7,386962000,9.76760766,27536185.6,231825000,9.418922046
20031204,1.126529451,0.936433153,-0.425133025,2.643711554,1.82103023,1.601361233,-0.138721506,0.449149764,0.231844632,0.63456953,-4,0.5,0,16.63,31091940.88,240971000,8.750272038,35208739.36,285286000,9.102704192,7302857.668,41165000,6.636834493,45308349.06,386962000,9.540633416,28036843.52,231825000,9.268584152
20031205,-0.037599842,0.53500501,0.332148825,-0.444813167,-0.55630471,-0.144590679,0.366729171,-0.001439502,0.05447365,-0.84460775,0,-8,-1,16.3,31073937.44,240971000,8.754762346,35397898.06,285286000,9.059405096,7326282.86,41165000,6.618811174,45097822.38,386962000,9.580502995,27875917.76,231825000,9.316318121
20031208,0.193814466,0.67469388,1.138334051,-0.112553308,-0.430696781,0.005893806,0.49312685,-0.136155375,0.543110636,1.895694636,0,-16,1,17.09,31127947.76,240971000,8.741307004,35637499.08,285286000,9.005219428,7409310.227,41165000,6.55584781,45037671.9,386962000,9.591962765,27750753.28,231825000,9.353827288
20031209,0.135862397,0.564827072,-1.726734806,0.354142434,0.597279314,0.417302794,0.076099295,-0.197388306,0.135318018,-0.300426484,-1,5.5,0,16.54,31163954.64,240971000,8.732362686,35839268.36,285286000,8.960151338,7281575.817,41165000,6.653309261,45188048.1,386962000,9.563370543,27911679.04,231825000,9.305663005
20031210,-0.443035465,-0.035139736,-0.634403648,-0.112281567,-1.140409851,-0.442832118,-0.02909414,-0.234543862,0.09461378,0.302902181,-1,8.5,2,17.63,31019927.12,240971000,8.768264544,35826657.78,285286000,8.962953222,7234725.433,41165000,6.689918765,45127897.62,386962000,9.574784566,27589827.52,231825000,9.402553435
20031211,-0.73692259,-0.812748118,-1.231791104,-0.346210536,0.213819888,-0.415512765,-1.303117804,-0.681526395,-0.487541594,-0.665689362,1,-2.5,2,17.87,30785882.4,240971000,8.827321526,35536614.44,285286000,9.027945388,7145311.346,41165000,6.761120545,44962483.8,386962000,9.606330596,27643469.44,231825000,9.386248351
20031212,1.52915876,0.60165,1.607771293,0.288084356,0.663898001,0.722641893,-0.374370224,0.72604815,0.609056495,1.583240034,1,-4.5,-1,16.73,31253971.84,240971000,8.710092056,35750994.3,285286000,8.979806033,7260272.315,41165000,6.669897521,45082784.76,386962000,9.583365071,27822275.84,231825000,9.332352153
20031215,0.30766061,0.526912094,1.177873463,0.254122013,0.340071621,0.385197056,0.558918972,1.080428135,-0.229652245,-0.318176223,0,1,4,16.41,31343989.04,240971000,8.687949345,35940153,285286000,8.937807054,7345443.022,41165000,6.604154832,45188048.1,386962000,9.563370543,27911679.04,231825000,9.305663005
20031216,-0.96096496,0,-0.569904659,-0.747337497,-1.010902919,-0.671636782,0.290857284,-1.001738544,0.63363879,-0.410165093,0,-6.5,-1,17.23,31039809.72,240971000,8.76328857,35940153,285286000,8.937807054,7302857.668,41165000,6.636834493,44842182.84,386962000,9.629419343,27625588.8,231825000,9.391676343
20031217,0.656220999,0.978370517,0.563922545,0.389149852,0.084233652,0.444722558,1.365839088,0.501289174,-0.269142943,1.333636732,0,-8.5,-2,15.93,31237859.55,240971000,8.714068873,36293249.24,285286000,8.8605803,7343321.332,41165000,6.605774028,45007596.66,386962000,9.597704137,27643469.44,231825000,9.386248351
20031218,-0.152909404,-0.279025006,-0.860656433,-1.391932242,-0.890162766,-0.688895916,0.653146026,-0.223305298,-0.067399072,-0.002844667,0,-0.5,0,15.58,31183845.96,240971000,8.727430424,36192364.6,285286000,8.882491325,7279432.477,41165000,6.654973809,44376016.62,386962000,9.720070648,27393140.48,231825000,9.462885085
20031219,-0.500754633,0.313712977,0.389940347,-0.522325356,0.540235344,-0.023088181,0.145960794,0.267377374,-0.324149392,0.219613917,8.88E-14,-1.5,0,16.16,31021805.19,240971000,8.767794251,36305859.82,285286000,8.857849984,7307122.699,41165000,6.633544378,44135414.7,386962000,9.76760766,27536185.6,231825000,9.418922046
20031222,1.460557945,0.138631684,0.38992251,0.225476481,0.537598428,0.489461109,0.129470761,0.696983575,-0.637852471,-1.58747765,1,-2.5,0,16.42,31471918.44,240971000,8.656698795,36356302.14,285286000,8.84694766,7334791.271,41165000,6.612293313,44225640.42,386962000,9.749720667,27679230.72,231825000,9.375413405
20031223,-0.381223921,0.276688135,0.098738844,0.530031444,0.791518924,0.339421335,0.947469283,0.149094445,0.190424432,-0.589221381,1,-2.5,2,16.94,31345886.73,240971000,8.687483914,36457186.78,285286000,8.825233519,7341177.991,41165000,6.607410697,44451204.72,386962000,9.705320867,27893798.4,231825000,9.310987148
20031224,0.249544806,0.861889013,0.560659944,0.728875635,1.292931628,0.711793023,-0.173634665,0.328967052,0.488004222,0.0244477,8.88E-14,4.5,1,16.49,31417904.85,240971000,8.669862174,36772451.28,285286000,8.758144754,7381641.655,41165000,6.576672768,44766994.74,386962000,9.643912826,28251411.2,231825000,9.205784779
20031225,0.020089938,0,0.01189485,0.021059907,0.01875166,0,0,0,0,-0.080824497,-1,0,0,16.66,31417904.85,240971000,8.669862174,36772451.28,285286000,8.758144754,7381641.655,41165000,6.576672768,44766994.74,386962000,9.643912826,28251411.2,231825000,9.205784779
20031226,0.019992489,0,0.011893435,0.021055473,0.019008511,0,0,0,0,0.202145796,0,0,0,16.66,31417904.85,240971000,8.669862174,36772451.28,285286000,8.758144754,7381641.655,41165000,6.576672768,44766994.74,386962000,9.643912826,28251411.2,231825000,9.205784779
20031229,0.477322982,0.785538272,1.386255822,0.12179355,0.712679288,0.440066882,0.063246457,0.493778035,0.472176257,-0.00786279,0,-10.5,0,17.45,31561941.09,240971000,8.634859951,37062494.62,285286000,8.697431134,7483829.183,41165000,6.500526401,44812107.6,386962000,9.6352109,28448098.24,231825000,9.14905088
20031230,0.247826079,0.203635817,1.058781949,0.289059113,0.582804957,0.255941758,-0.331292603,0.404397029,0.2285408,-0.176454553,0,-1,1,17.09,31633959.21,240971000,8.617478369,37138158.1,285286000,8.681748762,7562613.169,41165000,6.44322433,44932408.56,386962000,9.612091192,28609024,231825000,9.103212469
20031231,0.64384699,0,0.123232178,0.254972515,-0.043702025,0.14998779,-0.097319394,0.142726023,0.709175381,-0.830104845,0,2.5,0,17.68,31832009.04,240971000,8.570084555,37138158.1,285286000,8.681748762,7524155.929,41165000,6.471045575,45037671.9,386962000,9.591962765,28780289.07,231825000,9.054992062
20040101,0.019716742,0,0.011590507,0.020911358,0.018768503,0,0,0,0,0,0,0,0,18.31,31832009.04,240971000,8.570084555,37138158.1,285286000,8.681748762,7524155.929,41165000,6.471045575,45037671.9,386962000,9.591962765,28780289.07,231825000,9.054992062
20040102,0.019804963,0.237052199,-0.439931308,-0.079246755,-0.482671318,-0.056763919,-0.10669447,0.027114617,0.359353551,-0.887230085,0,7.5,0,18.31,31832009.04,240971000,8.570084555,37226432.16,285286000,8.663533233,7490311.89,41165000,6.495765811,44992559.04,386962000,9.600577701,28636297.63,231825000,9.09549485
20040105,-0.490473155,-0.816166447,-1.411188179,-1.663951389,-0.358936723,-0.861287248,-0.751052584,-0.443983678,1.359128924,2.510996444,-1,11,1,18.22,31669968.27,240971000,8.608817222,36923778.24,285286000,8.726349079,7384519.685,41165000,6.574499325,44240678.04,386962000,9.746746595,28528304.05,231825000,9.126140257
20040106,1.037746291,0.748494568,-0.44816925,0.42827419,1.272570214,0.823158974,0.697965929,0.952005523,0.496797989,-0.338249461,1,3,3,17.49,31994049.81,240971000,8.531744228,37201211,285286000,8.668728849,7350654.131,41165000,6.600181871,44421129.48,386962000,9.711214787,28888282.65,231825000,9.024879942
20040107,0.524704419,0.878279427,-0.392128241,1.031465835,1.072134902,0.775227808,0.208173274,-0.419809588,0.117302066,-0.430954929,8.88E-14,-8,1,16.73,32156090.58,240971000,8.49379031,37529086.08,285286000,8.601730546,7321048.665,41165000,6.622828352,44872258.08,386962000,9.62363555,29194264.46,231825000,8.940772076
20040108,-0.092352146,1.599701283,-1.209794809,0.655537801,1.182966091,0.849757584,0.220379255,-0.171266964,0.02604845,0.386373989,-2,1.5,2,15.5,32120081.52,240971000,8.50219142,38134393.92,285286000,8.481068156,7232167.722,41165000,6.691931048,45157972.86,386962000,9.569073754,29536244.13,231825000,8.848831388
20040109,0.411054245,0.855852055,0.769794397,0.485926242,0.686120589,0.583574048,0.479219743,0.111680214,0.946154424,0.545573061,-6,1.5,-2,15.61,32246113.23,240971000,8.472869622,38462269,285286000,8.417295116,7287183.111,41165000,6.64895919,45368499.54,386962000,9.52931007,29734232.36,231825000,8.796569193
20040112,-0.148079696,0.163554066,-0.9809081,1.173901419,0.681691902,0.486329999,0.585252105,0.032720894,0.450480201,0.072245144,0,-13,-8,16.75,32192099.64,240971000,8.485407994,38525321.9,285286000,8.405155517,7215234.944,41165000,6.705288922,45894816.24,386962000,9.431496881,29932220.59,231825000,8.744998381
20040113,0.743904179,0.815807918,-1.613060921,-1.531067201,-0.58480278,-0.168734461,0.662937251,-0.224426184,-0.064230203,-1.394977479,1,1,1,16.82,32426158.53,240971000,8.431376732,38840586.4,285286000,8.345048735,7098857.064,41165000,6.7988208,45188048.1,386962000,9.563370543,29752231.29,231825000,8.791852575
20040114,0.351893094,0.452832488,-0.138163977,1.375792927,-0.1635238,0.511437187,0.265288254,0.473978089,-0.205814325,0.595327518,0,-6,-1,18.04,32623379.23,240971000,8.386451241,39017134.52,285286000,8.31181322,7088292.904,41165000,6.807463173,45804590.52,386962000,9.448105214,29698234.5,231825000,8.80601958
20040115,0.185183407,-0.161490593,1.198716396,-0.506063131,0.682391778,-0.037632438,-0.125282317,-0.132642534,-0.361197503,-1.9311521,0,-3.5,4,16.75,32677540.9,240971000,8.374208504,38954081.62,285286000,8.323648463,7172935.275,41165000,6.738933703,45563988.6,386962000,9.492715671,29896222.73,231825000,8.754324086
20040116,-0.645760821,-0.844999728,1.243001583,-1.24105383,-0.767490119,-0.861240638,-0.655901463,-0.539618409,-0.388450573,2.69017059,0,3.5,-1,15.56,32460894.22,240971000,8.423424579,38626206.54,285286000,8.385814595,7261794.703,41165000,6.668708864,44992559.04,386962000,9.600577701,29662236.64,231825000,8.815492905
20040119,0.186127718,-0.196803286,-1.130739181,-0.24665763,-0.468339352,-0.195932919,-0.777896672,0.421922064,-1.67455509,1.17166124,0,4.5,2,15,32515055.89,240971000,8.411059074,38550543.06,285286000,8.400310796,7179282.377,41165000,6.733859993,44896100.24,386962000,9.619055952,29518245.2,231825000,8.85361726
20040120,-1.660046227,-0.392722868,-0.431532913,-0.989313836,-0.287026172,-0.864227748,0.758799439,0.185666763,-0.065984826,-0.123821429,0,1.5,3,15,31973439.19,240971000,8.536599318,38399216.1,285286000,8.429474582,7147525.351,41165000,6.759335991,44444731.94,386962000,9.70658868,29428250.55,231825000,8.877634439
20040121,0.80694524,0.524307875,-0.522146563,-1.136166177,1.415093284,0.246639167,0.162302027,-0.061176911,1.610720347,-0.792832806,-8.88E-14,-1.5,-1,15.21,32226193.65,240971000,8.477488735,38600985.38,285286000,8.390640347,7109442.739,41165000,6.790186588,43933181.2,386962000,9.807966767,29842225.94,231825000,8.768354829
20040122,1.133579038,0.942536996,2.160846626,1.178906334,1.335826002,1.054201354,0.239073451,0.607301326,0.440700648,-1.119142728,8.88E-14,-2.5,0,14.34,32587271.45,240971000,8.394635675,38966692.2,285286000,8.321278351,7263903.232,41165000,6.66706338,44444731.94,386962000,9.70658868,30238202.4,231825000,8.666626373
20040123,0.019342264,0.096894342,0.157168015,0.190293068,0.670491395,0.31519263,0.612284909,0.243561625,0.52886289,0.786520677,0,-3.5,-2,14.71,32587271.45,240971000,8.394635675,39004523.94,285286000,8.314177208,7274488.907,41165000,6.658816795,44519959.99,386962000,9.691876634,30441737.11,231825000,8.615366993
20040126,0.019338524,0,0.011964585,0.021183272,0.017692359,0,0,0,0,-0.647078052,-1,0,0,14.84,32587271.45,240971000,8.394635675,39004523.94,285286000,8.314177208,7274488.907,41165000,6.658816795,44519959.99,386962000,9.691876634,30441737.11,231825000,8.615366993
20040127,-1.656266948,-0.974213059,-0.221576879,-0.452979236,-1.052180983,-0.983236389,-0.446569419,-0.681567433,-1.008542296,-1.654329173,-2,17.5,4,14.55,32047447.5,240971000,8.519194781,38626206.54,285286000,8.385814595,7257556.13,41165000,6.672019515,44309321.45,386962000,9.733196252,30117697.33,231825000,8.697301605
20040128,-1.341419765,-1.083638401,-0.513908177,3.195500396,-2.095894365,-0.19492681,-0.915981206,-0.985678583,0.969939709,0.436666347,-2,-7.5,-1,15.35,31614129.9,240971000,8.622256275,38210057.4,285286000,8.46625416,7219473.518,41165000,6.701939331,45738654.4,386962000,9.460283869,29487619.98,231825000,8.861773862
20040129,1.042513517,-0.03295911,0.099381135,-0.308783178,1.050592111,0.274497022,-0.471501414,-0.460732659,-0.736294743,0.065273061,0,7,4,16.78,31939118.1,240971000,8.544697986,38197446.82,285286000,8.468719083,7225820.62,41165000,6.696930794,45588198.3,386962000,9.488205598,29793657.55,231825000,8.781018481
20040130,-0.717660518,0.723625581,0.450491797,0.874892744,0.078666532,0.292103551,-0.343083097,0.229752301,-0.898619057,0.27193056,-3,-2,2,17.14,31704404.4,240971000,8.600552812,38474879.58,285286000,8.414864013,7260625.705,41165000,6.669621555,45979384.16,386962000,9.415989189,29811659.76,231825000,8.776319798
20040202,0.019858488,-0.460256362,-1.161883818,1.514210109,-1.013783746,0.226200375,0.608478034,0.089486023,-0.380104003,1.316563678,-1,-4,0,16.63,31704404.4,240971000,8.600552812,38298331.46,285286000,8.449045144,7175969.06,41165000,6.736507454,46725984.36,386962000,9.281516276,29505622.19,231825000,8.856977172
20040203,0.190625459,0.230905508,-1.622846654,-0.237973061,0.018483596,-0.055744831,0.473930607,-0.28933213,-0.144556172,-0.784453895,-2,-1,-3,17.11,31758569.1,240971000,8.587589959,38386605.52,285286000,8.431915277,7059541.958,41165000,6.831114858,46605478.92,386962000,9.302929376,29505622.19,231825000,8.856977172
20040204,1.037706058,-0.098454478,-1.499376199,0.246205565,0.018230471,0.268120256,0.699228142,0.040580795,0.406851404,-0.453300507,-1,-1.5,-4,17.34,32083557.3,240971000,8.510731985,38348773.78,285286000,8.439246992,6953683.483,41165000,6.919884058,46710921.18,386962000,9.284186872,29505622.19,231825000,8.856977172
20040205,-0.092913653,-0.032839712,2.74408167,-1.31047056,-0.348452019,-0.550461753,-0.521840839,-0.111494616,-0.32797668,0.307138075,-1,-1.5,1,17.87,32047447.5,240971000,8.519194781,38336163.2,285286000,8.441694113,7146329.548,41165000,6.760299707,46093330.8,386962000,9.395184147,29397608.93,231825000,8.885845429
20040206,-0.545162065,0.623137853,0.5734848,-0.536500499,0.079653137,-0.00881376,0.394274136,0.316930652,0.314878245,-1.463375409,8.88E-14,2,1,17.71,31866898.5,240971000,8.561796452,38575764.22,285286000,8.39547241,7186537.688,41165000,6.728071262,45837256.74,386962000,9.442084617,29415611.14,231825000,8.88101933
20040209,0.415504624,0.910809519,-0.579571042,0.479533961,0.810447936,0.610435049,0.117071652,0.45438563,1.662807862,-0.159938253,-1,-8,-4,16,31993282.8,240971000,8.531924795,38928860.46,285286000,8.328393296,7144220.128,41165000,6.762000507,46048141.26,386962000,9.403422796,29649639.87,231825000,8.818813349
20040210,-0.262753773,0.322929246,-1.269435396,-0.833437655,0.864521641,-0.026247688,-0.875457933,0.019417125,0.37291884,-0.084503358,-1,-4,1,16.39,31903008.3,240971000,8.553237542,39054966.26,285286000,8.304730418,7053192.171,41165000,6.836364443,45656498.58,386962000,9.475507585,29901670.81,231825000,8.752911249
20040211,1.033107929,2.298745737,0.250875502,0.349936223,1.155227532,1.058407581,0.501435327,0.443870766,0.06415603,0.698384514,8.88E-14,4.5,0,15.94,32227996.5,240971000,8.477070441,39962928.02,285286000,8.138766205,7070110.586,41165000,6.822398321,45807130.38,386962000,9.447636793,30243712.8,231825000,8.665229515
20040212,0.578090677,1.627084355,0.01229672,0.675980639,1.083543849,0.988448584,1.204644327,0.765902954,0.957433751,-0.799459769,-8.88E-14,-8.5,-2,15.39,32408545.5,240971000,8.435415452,40618678.18,285286000,8.023517573,7070110.586,41165000,6.822398321,46108393.98,386962000,9.392441519,30567752.58,231825000,8.583972665
20040213,0.685653067,-0.031004447,-0.227734449,0.411683584,-0.98842171,0.088772447,-0.328869456,0.229026654,0.468978615,0.179665701,-1,3,1,15.31,32625204.3,240971000,8.386038039,40606067.6,285286000,8.02569879,7053192.171,41165000,6.836364443,46289152.14,386962000,9.359669212,30261715.01,231825000,8.660669593
20040216,-0.202231248,-0.435074639,-0.047766898,-0.665112541,-0.638392167,-0.429731542,-0.412716194,-0.211574992,-0.075901332,-0.328715957,0,-0.5,-1,15.58,32554463.16,240971000,8.402087966,39433283.66,285286000,8.234649857,7048951.805,41165000,6.839875365,45972825.36,386962000,9.417189872,30063690.7,231825000,8.711129093
20040217,-0.648275673,0.446702433,0.04160471,0.608456959,0.1972949,0.295428543,-0.586347544,0.300604441,0.378931867,0.441423417,0,3.5,3,15.58,32337794.52,240971000,8.451683195,39609831.78,285286000,8.202403726,7051061.226,41165000,6.838128287,46243962.6,386962000,9.36783827,30117697.33,231825000,8.697301605
20040218,0.075328414,0.571002252,0.878887192,0.798948946,0.435261173,0.511009185,1.05444209,0.579337139,0.503019169,-0.353321416,-1,-4,-1,15.4,32355850.24,240971000,8.44752489,39836822.22,285286000,8.161364389,7112449.67,41165000,6.787738671,46605478.92,386962000,9.302929376,30243712.8,231825000,8.665229515
20040219,-0.764674608,0.031787467,0.457087932,-0.0767906,-0.578976583,-0.332294771,0.370426826,0.098981963,-0.52823667,1.360342072,1,1,2,15.59,32103070.16,240971000,8.506166818,39849432.8,285286000,8.159098134,7144220.128,41165000,6.762000507,46560289.38,386962000,9.310987864,30063690.7,231825000,8.711129093
20040220,0.524491639,-0.031787467,0.456521378,-0.07676094,-0.642640883,-0.097680034,-0.752980954,-0.204313082,-0.569081523,0.885682771,2,2,-1,15.8,32265571.64,240971000,8.468362956,39836822.22,285286000,8.161364389,7175969.06,41165000,6.736507454,46518373.12,386962000,9.318476637,29865666.39,231825000,8.762257737
20040223,-0.260631572,-0.698982413,-0.225725181,-0.596769796,-0.102704183,-0.355899994,-0.058325433,-0.125823885,-1.998273229,0.969785466,-2,7.5,5,16.04,32175293.04,240971000,8.489317959,39559389.46,285286000,8.211587537,7159029.121,41165000,6.750081373,46232152.56,386962000,9.369975841,29829661.97,231825000,8.771626787
20040224,0.019598165,-0.60722431,-1.05813026,0.378130519,0.259143692,0.053348597,0.075269884,-0.296558017,-0.051766534,0.390360167,1,-4.5,0,16.29,32175293.04,240971000,8.489317959,39319788.44,285286000,8.255532426,7082810.159,41165000,6.811958683,46397859.2,386962000,9.34008307,29901670.81,231825000,8.752911249
20040225,0.746400954,0.703224783,-1.069446504,0.247365051,0.737811935,0.56937607,0.294202196,0.153381373,1.004645235,0.926000292,8.88E-14,-3,0,15.9,32410017.4,240971000,8.435077773,39597221.2,285286000,8.204697485,7006612.721,41165000,6.875164169,46503308.88,386962000,9.321171317,30117697.33,231825000,8.697301605
20040226,0.685616463,0,0.072788661,-0.109361603,0.554479028,0.266877456,0.613175557,0.436538226,-0.92700548,2.042562851,1,-4,-1,14.93,32626686.04,240971000,8.385702603,39597221.2,285286000,8.204697485,7010853.086,41165000,6.8716107,46443051.92,386962000,9.331967517,30279717.22,231825000,8.656115092
20040227,-0.424276683,0.887745375,-0.048003593,0.24711286,0.195849888,0.227575635,-0.055304854,0.413027867,-0.297946979,0.192880132,-1,-5,1,14.83,32482240.28,240971000,8.418546194,39950317.44,285286000,8.141019603,7016117.759,41165000,6.86720483,46548501.6,386962000,9.31309251,30344558.4,231825000,8.639755272
20040301,0.186010673,0.754157161,1.063053087,0.343329695,0.727433858,0.385426769,0.428950128,0.647021866,0.478872332,1.295287834,1,-1,-6,14.55,32536407.44,240971000,8.406195673,40252971.36,285286000,8.087327727,7090306.282,41165000,6.805814074,46699144,386962000,9.286276082,30560662.08,231825000,8.585732253
20040302,-0.091571279,0.250444121,0.786137569,0.116913497,-0.100295483,-0.069017988,0.492332978,0.360505425,-0.245620962,-0.635503172,0,3,-1,14.44,32500296,240971000,8.414424779,40353856,285286000,8.069609407,7157917.682,41165000,6.750974212,46744336.72,386962000,9.278264858,30524644.8,231825000,8.594682969
20040303,0.019379567,-0.878832613,0.042564836,0.116864985,-0.633192339,-0.268434394,0.184850332,-0.028208791,-2.808952234,1.035013564,0,8,3,14.86,32500296,240971000,8.414424779,40000759.76,285286000,8.132014535,7160033.659,41165000,6.749274649,46789529.44,386962000,9.27026911,30326549.76,231825000,8.644291943
20040304,0.959245108,0.158186165,0.779674974,1.013016283,0.49159735,0.651962088,0.954513303,0.051020507,0.053233965,-0.078964676,-8.88E-14,3,-2,14.55,32807243.24,240971000,8.345054817,40063812.66,285286000,8.120790086,7215243.38,41165000,6.705282252,47256520.88,386962000,9.188541873,30470618.88,231825000,8.608148719
20040305,1.00477324,0.220085252,0.451393312,0.242880466,0.958820125,0.619879728,0.973793402,0.571855851,-0.093178043,-0.647177123,0,2,-1,14.4,33147036.3,240971000,8.269760042,40152086.72,285286000,8.105135083,7247090.99,41165000,6.680210177,47361970.56,386962000,9.170310387,30758757.12,231825000,8.536878005
20040308,2.175077906,0.250117074,0.509127947,1.095392664,1.988344725,1.235980935,0.578667677,0.365767424,0.888305477,-0.727584846,1,-11.5,-3,14.48,33869587.5,240971000,8.114671828,40252971.36,285286000,8.087327727,7283192.146,41165000,6.652054645,47874154.72,386962000,9.082899892,31371050.88,231825000,8.38977476
20040309,0.550389545,1.493341906,0.969135222,0.521765441,1.215363797,0.898070055,0.786409811,0.170862796,0.828134868,-0.449810568,1,-3.5,2,15.79,34050225.3,240971000,8.076928211,40858279.2,285286000,7.982330279,7353278.479,41165000,6.598183194,48115182.56,386962000,9.042409473,31749232.32,231825000,8.301751351
20040310,0.547547101,0,-0.105080115,-0.043027255,0.695199081,0.280687708,-2.438412251,-0.290818875,-0.973435732,1.751350953,0,-5.5,2,16.6,34230863.1,240971000,8.039582943,40858279.2,285286000,7.982330279,7344771.389,41165000,6.604667296,48085054.08,386962000,9.047448576,31965336,231825000,8.252387399
20040311,1.328845383,0.461080794,-0.9462385,-0.231192586,0.746464978,0.45647705,0.187801957,0.02866656,-1.867966255,3.714107296,0,-3,-2,18.67,34682457.6,240971000,7.947921707,41047437.9,285286000,7.950153642,7274706.647,41165000,6.65864742,47964540.16,386962000,9.067668296,32199448.32,231825000,8.199657513
20040312,-0.138124414,0,-0.279929826,-0.736793613,-0.375509061,-0.358798896,0.365389637,-0.314647919,-1.917252282,-0.12584274,0,-4.5,-4,20.67,34628266.26,240971000,7.958794824,41047437.9,285286000,7.950153642,7253460.512,41165000,6.675222183,47602998.4,386962000,9.128941726,32073387.84,231825000,8.227954875
20040315,-1.347149656,-0.276205766,-0.340864202,0.177895367,-0.207877436,-0.387154437,0.783005198,0.298237184,0.738616407,1.524196848,1,4.5,0,18.3,34158607.98,240971000,8.054473652,40933942.68,285286000,7.969423938,7227982.424,41165000,6.695226909,47678319.6,386962000,9.116099796,32001353.28,231825000,8.244224892
